pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes
GOBP_VESICLE_LOCALIZATION,1.4985995357125938e-7,4.2902763850971975e-6,1.4777093315080996,44,45,
GOBP_CELLULAR_RESPONSE_TO_LIPID,1.5769503148520145e-7,4.493187342602043e-6,1.3656267781598674,75,83,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_KINASE_ACTIVITY,1.7021216375692262e-7,4.82696004012556e-6,1.3870777193327897,67,73,
GOBP_REGULATION_OF_TRANSFERASE_ACTIVITY,1.7727042566132373e-7,5.0035201834548276e-6,1.274832725698082,124,147,
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT,1.7977256526787471e-7,5.026942615769594e-6,1.452027217457825,49,51,
GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,1.7977256526787471e-7,5.026942615769594e-6,1.452027217457825,49,51,
GOBP_ACTIN_FILAMENT_BUNDLE_ORGANIZATION,1.8259544791523496e-7,5.05881950629674e-6,1.51129363449692,37,37,
GOBP_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY,1.8259544791523496e-7,5.05881950629674e-6,1.51129363449692,37,37,
GOBP_ACTIN_POLYMERIZATION_OR_DEPOLYMERIZATION,2.79538446915008e-7,7.639023376604672e-6,1.51129363449692,36,36,
GOBP_ANATOMICAL_STRUCTURE_HOMEOSTASIS,2.79538446915008e-7,7.639023376604672e-6,1.51129363449692,36,36,
GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,2.79538446915008e-7,7.639023376604672e-6,1.51129363449692,36,36,
GOBP_CELL_DIVISION,2.884865518436337e-7,7.812527701278945e-6,1.336301739976224,84,95,
GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION,2.884865518436337e-7,7.812527701278945e-6,1.336301739976224,84,95,
GOBP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,3.0262494858785616e-7,8.158660048924624e-6,1.3153852003954671,94,108,
GOBP_REGULATION_OF_INTRACELLULAR_TRANSPORT,3.0582161958982035e-7,8.208033825776786e-6,1.4121924125626957,57,61,
GOBP_CELLULAR_LIPID_METABOLIC_PROCESS,3.351809149172016e-7,8.820039197969293e-6,1.3968016924895776,61,66,
GOBP_NEURON_DEATH,3.351809149172016e-7,8.820039197969293e-6,1.3968016924895776,61,66,
GOBP_REGULATION_OF_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION,3.351809149172016e-7,8.820039197969293e-6,1.3968016924895776,61,66,
GOBP_ORGANELLE_FUSION,3.3742664929024245e-7,8.820039197969293e-6,1.4761472709039682,42,43,
GOBP_REGULATION_OF_CELL_MORPHOGENESIS,3.3742664929024245e-7,8.820039197969293e-6,1.4761472709039682,42,43,
GOBP_REGULATION_OF_PROTEIN_POLYMERIZATION,3.3742664929024245e-7,8.820039197969293e-6,1.4761472709039682,42,43,
GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN,4.277920641287177e-7,1.1085715041128668e-5,1.5112936344969197,35,35,
GOBP_LYSOSOMAL_TRANSPORT,4.277920641287177e-7,1.1085715041128668e-5,1.5112936344969197,35,35,
GOBP_MUSCLE_STRUCTURE_DEVELOPMENT,4.782339360896225e-7,1.2286933434917996e-5,1.3950402779971567,60,65,
GOBP_REGULATION_OF_SYSTEM_PROCESS,4.782339360896225e-7,1.2286933434917996e-5,1.3950402779971567,60,65,
GOBP_REGULATION_OF_CATABOLIC_PROCESS,5.246319778331264e-7,1.3421648726522368e-5,1.264551816619872,123,147,
GOBP_SYNAPSE_ORGANIZATION,5.360601413621579e-7,1.3655904957073276e-5,1.4273328770248686,51,54,
GOBP_SENSORY_ORGAN_DEVELOPMENT,6.340081099084544e-7,1.6082939901981555e-5,1.4088330491072982,55,59,
GOBP_HEAD_DEVELOPMENT,6.397283292963011e-7,1.615986015012337e-5,1.3395557214859062,78,88,
GOBP_ACTIN_FILAMENT_POLYMERIZATION,6.544308385288257e-7,1.6325469714669297e-5,1.51129363449692,34,34,
GOBP_COGNITION,6.544308385288257e-7,1.6325469714669297e-5,1.51129363449692,34,34,
GOBP_DEVELOPMENTAL_MATURATION,6.544308385288257e-7,1.6325469714669297e-5,1.51129363449692,34,34,
GOBP_IMMUNE_EFFECTOR_PROCESS,7.39494134168307e-7,1.8295632652756633e-5,1.3474184211177358,74,83,
GOBP_REGULATION_OF_DEFENSE_RESPONSE,7.39494134168307e-7,1.8295632652756633e-5,1.3474184211177358,74,83,
GOBP_INTEGRIN_MEDIATED_SIGNALING_PATHWAY,7.571210081944061e-7,1.8503298785629144e-5,1.4744328141433365,40,41,
GOBP_REGULATED_EXOCYTOSIS,7.571210081944061e-7,1.8503298785629144e-5,1.4744328141433365,40,41,
GOBP_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,7.571210081944061e-7,1.8503298785629144e-5,1.4744328141433365,40,41,
GOBP_ORGANIC_HYDROXY_COMPOUND_METABOLIC_PROCESS,8.51455865537845e-7,2.064093815973195e-5,1.4469832670715188,45,47,
GOBP_PHAGOCYTOSIS,8.51455865537845e-7,2.064093815973195e-5,1.4469832670715188,45,47,
GOBP_EMBRYONIC_ORGAN_DEVELOPMENT,9.108406179824829e-7,2.181310254996575e-5,1.4070664872902359,54,58,
GOBP_REGULATION_OF_LYMPHOCYTE_ACTIVATION,9.108406179824829e-7,2.181310254996575e-5,1.4070664872902359,54,58,
GOBP_CELL_GROWTH,9.143216637710195e-7,2.181310254996575e-5,1.3663750668054346,66,73,
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS,9.143216637710195e-7,2.181310254996575e-5,1.3663750668054346,66,73,
GOBP_REGULATION_OF_CELL_CELL_ADHESION,9.646766545340484e-7,2.292346263659565e-5,1.3779441961589565,62,68,
GOBP_GLYCEROLIPID_METABOLIC_PROCESS,1.0007714948384495e-6,2.3320303205305265e-5,1.5112936344969201,33,33,
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_MIGRATION,1.0007714948384495e-6,2.3320303205305265e-5,1.5112936344969201,33,33,
GOBP_RECEPTOR_METABOLIC_PROCESS,1.0007714948384495e-6,2.3320303205305265e-5,1.5112936344969201,33,33,
GOBP_REGULATION_OF_ACTIN_FILAMENT_LENGTH,1.0007714948384495e-6,2.3320303205305265e-5,1.5112936344969201,33,33,
GOBP_SECOND_MESSENGER_MEDIATED_SIGNALING,1.0007714948384495e-6,2.3320303205305265e-5,1.5112936344969201,33,33,
GOBP_NEGATIVE_REGULATION_OF_ORGANELLE_ORGANIZATION,1.1312699369525738e-6,2.6088361395038327e-5,1.4241036171220978,49,52,
GOBP_GLIOGENESIS,1.1325785635570531e-6,2.6088361395038327e-5,1.4735112936344967,39,40,
GOBP_REGULATION_OF_CELL_SUBSTRATE_ADHESION,1.1325785635570531e-6,2.6088361395038327e-5,1.4735112936344967,39,40,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_LOCALIZATION,1.1587850063010396e-6,2.6590135335426908e-5,1.3542761140297073,69,77,
GOBP_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,1.2523678152330415e-6,2.8628271122361393e-5,1.4455852156057496,44,46,
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION,1.3065466157079848e-6,2.93095457225239e-5,1.4052379408480133,53,57,
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING,1.3065466157079848e-6,2.93095457225239e-5,1.4052379408480133,53,57,
GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY,1.3065466157079848e-6,2.93095457225239e-5,1.4052379408480133,53,57,
GOBP_REGULATION_OF_ION_TRANSPORT,1.3065466157079848e-6,2.93095457225239e-5,1.4052379408480133,53,57,
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,1.3065466157079848e-6,2.93095457225239e-5,1.4052379408480133,53,57,
GOBP_LIPID_CATABOLIC_PROCESS,1.5298417755492235e-6,3.3814002774271805e-5,1.5112936344969201,32,32,
GOBP_NEGATIVE_REGULATION_OF_CYTOKINE_PRODUCTION,1.5298417755492235e-6,3.3814002774271805e-5,1.5112936344969201,32,32,
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY,1.5298417755492235e-6,3.3814002774271805e-5,1.5112936344969201,32,32,
GOBP_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,1.5298417755492235e-6,3.3814002774271805e-5,1.5112936344969201,32,32,
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,1.6926360836396772e-6,3.687002947406427e-5,1.4725425156636656,38,39,
GOBP_MICROTUBULE_BASED_TRANSPORT,1.6926360836396772e-6,3.687002947406427e-5,1.4725425156636656,38,39,
GOBP_POSITIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,1.6926360836396772e-6,3.687002947406427e-5,1.4725425156636656,38,39,
GOBP_POSITIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,1.6926360836396772e-6,3.687002947406427e-5,1.4725425156636656,38,39,
GOBP_ERK1_AND_ERK2_CASCADE,1.8712224025067742e-6,4.046686720816808e-5,1.4033440891757112,52,56,
GOBP_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,1.8712224025067742e-6,4.046686720816808e-5,1.4033440891757112,52,56,
GOBP_ION_HOMEOSTASIS,1.9087641478138834e-6,4.1130788733537874e-5,1.373903304088109,60,66,
GOBP_POSITIVE_REGULATION_OF_CELL_DEATH,1.9207430403204427e-6,4.1241096994308934e-5,1.297431327728488,91,106,
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT,1.950783899633822e-6,4.173705624412291e-5,1.3874171070791397,56,61,
GOBP_LEUKOCYTE_DIFFERENTIATION,2.222158402517062e-6,4.737452594302332e-5,1.350088980150582,67,75,
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_MIGRATION,2.337753975149976e-6,4.948794682606217e-5,1.51129363449692,31,31,
GOBP_REGULATION_OF_MACROAUTOPHAGY,2.337753975149976e-6,4.948794682606217e-5,1.51129363449692,31,31,
GOBP_POSITIVE_REGULATION_OF_CELL_CELL_ADHESION,2.3737157980434826e-6,4.989782999243852e-5,1.4206160164271049,47,50,
GOBP_SENSORY_PERCEPTION,2.3737157980434826e-6,4.989782999243852e-5,1.4206160164271049,47,50,
GOBP_ESTABLISHMENT_OF_CELL_POLARITY,2.5271973456755915e-6,5.2391415317936746e-5,1.4715227493785799,37,38,
GOBP_MUSCLE_SYSTEM_PROCESS,2.5271973456755915e-6,5.2391415317936746e-5,1.4715227493785799,37,38,
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_TYROSINE_PHOSPHORYLATION,2.5271973456755915e-6,5.2391415317936746e-5,1.4715227493785799,37,38,
GOBP_TRANSPORT_ALONG_MICROTUBULE,2.5271973456755915e-6,5.2391415317936746e-5,1.4715227493785799,37,38,
GOBP_IMMUNE_SYSTEM_DEVELOPMENT,2.730853492378702e-6,5.6418870089968235e-5,1.283930875324817,96,113,
GOBP_BEHAVIOR,3.4500914714161353e-6,7.103407508956784e-5,1.3579739904175223,62,69,
GOBP_EXOCYTIC_PROCESS,3.5710182544134196e-6,7.277614151028298e-5,1.51129363449692,30,30,
GOBP_NEGATIVE_REGULATION_OF_SUPRAMOLECULAR_FIBER_ORGANIZATION,3.5710182544134196e-6,7.277614151028298e-5,1.51129363449692,30,30,
GOBP_NEUROTRANSMITTER_TRANSPORT,3.5710182544134196e-6,7.277614151028298e-5,1.51129363449692,30,30,
GOBP_MUSCLE_CELL_PROLIFERATION,3.7694864109068425e-6,7.579315151294962e-5,1.4704478605915976,36,37,
GOBP_POSITIVE_REGULATION_OF_NF_KAPPAB_TRANSCRIPTION_FACTOR_ACTIVITY,3.7694864109068425e-6,7.579315151294962e-5,1.4704478605915976,36,37,
GOBP_PROTEIN_LOCALIZATION_TO_EXTRACELLULAR_REGION,3.7694864109068425e-6,7.579315151294962e-5,1.4704478605915976,36,37,
GOBP_REGULATION_OF_LEUKOCYTE_MIGRATION,3.7694864109068425e-6,7.579315151294962e-5,1.4704478605915976,36,37,
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY,3.8195122196207676e-6,7.628872911747526e-5,1.3993459578675183,50,54,
GOBP_REGULATION_OF_INFLAMMATORY_RESPONSE,3.8195122196207676e-6,7.628872911747526e-5,1.3993459578675183,50,54,
GOBP_MAINTENANCE_OF_LOCATION,3.954617494070315e-6,7.820776438931163e-5,1.4410009073110166,41,43,
GOBP_POSITIVE_REGULATION_OF_SECRETION,3.954617494070315e-6,7.820776438931163e-5,1.4410009073110166,41,43,
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT,3.954617494070315e-6,7.820776438931163e-5,1.4410009073110166,41,43,
GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,4.230274972002156e-6,8.338496108746544e-5,1.3456724142780796,65,73,
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II,4.756504548762577e-6,9.345132466392358e-5,1.2798342490334276,94,111,
GOBP_CELLULAR_HOMEOSTASIS,4.786716526278266e-6,9.373856598040695e-5,1.3557192897692958,61,68,
GOBP_POSITIVE_REGULATION_OF_CATABOLIC_PROCESS,4.9859918569954495e-6,9.732397092291118e-5,1.3346489239713057,68,77,
GOBP_HEMOSTASIS,5.4528881916598556e-6,1.0407226605796524e-4,1.51129363449692,29,29,
GOBP_INOSITOL_LIPID_MEDIATED_SIGNALING,5.4528881916598556e-6,1.0407226605796524e-4,1.51129363449692,29,29,
GOBP_MEMBRANE_DOCKING,5.4528881916598556e-6,1.0407226605796524e-4,1.51129363449692,29,29,
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION,5.4528881916598556e-6,1.0407226605796524e-4,1.51129363449692,29,29,
GOBP_RECEPTOR_INTERNALIZATION,5.4528881916598556e-6,1.0407226605796524e-4,1.51129363449692,29,29,
GOBP_REGULATION_OF_NEUROTRANSMITTER_LEVELS,5.4528881916598556e-6,1.0407226605796524e-4,1.51129363449692,29,29,
GOBP_VACUOLE_ORGANIZATION,5.4528881916598556e-6,1.0407226605796524e-4,1.51129363449692,29,29,
GOBP_ERBB_SIGNALING_PATHWAY,5.616668666608567e-6,1.0454307128065235e-4,1.4693132557608943,35,36,
GOBP_GOLGI_ORGANIZATION,5.616668666608567e-6,1.0454307128065235e-4,1.4693132557608943,35,36,
GOBP_MONONUCLEAR_CELL_MIGRATION,5.616668666608567e-6,1.0454307128065235e-4,1.4693132557608943,35,36,
GOBP_POSITIVE_REGULATION_OF_CELL_DEVELOPMENT,5.616668666608567e-6,1.0454307128065235e-4,1.4693132557608943,35,36,
GOBP_REGULATION_OF_LIPID_LOCALIZATION,5.616668666608567e-6,1.0454307128065235e-4,1.4693132557608943,35,36,
GOBP_REGULATION_OF_NEUROGENESIS,5.616668666608567e-6,1.0454307128065235e-4,1.4693132557608943,35,36,
GOBP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,5.616668666608567e-6,1.0454307128065235e-4,1.4693132557608943,35,36,
GOBP_STEROID_METABOLIC_PROCESS,5.616668666608567e-6,1.0454307128065235e-4,1.4693132557608943,35,36,
GOBP_LOCALIZATION_WITHIN_MEMBRANE,5.743014943050555e-6,1.065648328321603e-4,1.2518924882772993,111,134,
GOBP_RESPONSE_TO_CYTOKINE,6.076311735720236e-6,1.1240241893892325e-4,1.2594113620807665,105,126,
GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,6.290142327085811e-6,1.1600102966392608e-4,1.27266832378688,96,114,
GOBP_REGULATION_OF_BODY_FLUID_LEVELS,7.132409744095834e-6,1.3113164336851421e-4,1.4148280833588187,44,47,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,7.330641119084425e-6,1.3436528782907183e-4,1.3000375350511137,80,93,
GOBP_MULTI_ORGANISM_REPRODUCTIVE_PROCESS,7.691773837176485e-6,1.405560617298025e-4,1.2931687800334468,83,97,
GOBP_CELLULAR_ION_HOMEOSTASIS,7.743457395690264e-6,1.406455162020842e-4,1.395040277997157,48,52,
GOBP_RESPONSE_TO_PEPTIDE_HORMONE,7.743457395690264e-6,1.406455162020842e-4,1.395040277997157,48,52,
GOBP_MITOTIC_CELL_CYCLE_PROCESS,8.132886772123127e-6,1.4727384118675974e-4,1.2810012711450083,89,105,
GOBP_EPITHELIAL_CELL_DEVELOPMENT,8.323436098051623e-6,1.4826317639767716e-4,1.51129363449692,28,28,
GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS,8.323436098051623e-6,1.4826317639767716e-4,1.51129363449692,28,28,
GOBP_TISSUE_REMODELING,8.323436098051623e-6,1.4826317639767716e-4,1.51129363449692,28,28,
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS,8.360149168132495e-6,1.4826317639767716e-4,1.4681138163684362,34,35,
GOBP_REGULATION_OF_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,8.360149168132495e-6,1.4826317639767716e-4,1.4681138163684362,34,35,
GOBP_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE,8.360149168132495e-6,1.4826317639767716e-4,1.4681138163684362,34,35,
GOBP_SKIN_DEVELOPMENT,8.360149168132495e-6,1.4826317639767716e-4,1.4681138163684362,34,35,
GOBP_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,8.454000893128716e-6,1.4948662755732308e-4,1.437571993789753,39,41,
GOBP_RESPONSE_TO_BACTERIUM,9.161250804349386e-6,1.6104514571856288e-4,1.3510049156866406,59,66,
GOBP_T_CELL_ACTIVATION,9.161250804349386e-6,1.6104514571856288e-4,1.3510049156866406,59,66,
GOBP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,1.095217349040668e-5,1.916182012469069e-4,1.3385743619829862,62,70,
GOBP_PROTEIN_IMPORT,1.0996054462771603e-5,1.916182012469069e-4,1.3927608004187302,47,51,
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING,1.0996054462771603e-5,1.916182012469069e-4,1.3927608004187302,47,51,
GOBP_DEVELOPMENTAL_CELL_GROWTH,1.2430013153056025e-5,2.1473919274762304e-4,1.466843821717599,33,34,
GOBP_REGULATION_OF_METAL_ION_TRANSPORT,1.2430013153056025e-5,2.1473919274762304e-4,1.466843821717599,33,34,
GOBP_SENSORY_ORGAN_MORPHOGENESIS,1.2430013153056025e-5,2.1473919274762304e-4,1.466843821717599,33,34,
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER,1.2700491195020691e-5,2.1508550159004056e-4,1.51129363449692,27,27,
GOBP_GLIAL_CELL_DIFFERENTIATION,1.2700491195020691e-5,2.1508550159004056e-4,1.51129363449692,27,27,
GOBP_NEGATIVE_REGULATION_OF_CYTOSKELETON_ORGANIZATION,1.2700491195020691e-5,2.1508550159004056e-4,1.51129363449692,27,27,
GOBP_POSTSYNAPSE_ORGANIZATION,1.2700491195020691e-5,2.1508550159004056e-4,1.51129363449692,27,27,
GOBP_REGULATION_OF_CELL_SIZE,1.2700491195020691e-5,2.1508550159004056e-4,1.51129363449692,27,27,
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS,1.2700491195020691e-5,2.1508550159004056e-4,1.51129363449692,27,27,
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION,1.2700491195020691e-5,2.1508550159004056e-4,1.51129363449692,27,27,
GOBP_CHROMOSOME_ORGANIZATION,1.4103787400324244e-5,2.3817969059199257e-4,1.271181561726381,90,107,
GOBP_REGULATION_OF_MEMBRANE_POTENTIAL,1.4730216350118252e-5,2.480617946692183e-4,1.4105407255304585,42,45,
GOBP_PROTEOLYSIS,1.5210848958611052e-5,2.5544029033287613e-4,1.2040526208904034,145,182,
GOBP_METAL_ION_TRANSPORT,1.5258336808194607e-5,2.555240136235821e-4,1.373903304088109,50,55,
GOBP_ALCOHOL_METABOLIC_PROCESS,1.846009075829394e-5,3.0828351566350876e-4,1.465496857693983,32,33,
GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,1.937226821518978e-5,3.1821332379705175e-4,1.5112936344969201,26,26,
GOBP_NEUROTRANSMITTER_SECRETION,1.937226821518978e-5,3.1821332379705175e-4,1.5112936344969201,26,26,
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS,1.937226821518978e-5,3.1821332379705175e-4,1.5112936344969201,26,26,
GOBP_REGULATION_OF_RAS_PROTEIN_SIGNAL_TRANSDUCTION,1.937226821518978e-5,3.1821332379705175e-4,1.5112936344969201,26,26,
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS,1.937226821518978e-5,3.1821332379705175e-4,1.5112936344969201,26,26,
GOBP_SYNAPTIC_VESICLE_RECYCLING,1.937226821518978e-5,3.1821332379705175e-4,1.5112936344969201,26,26,
GOBP_ADAPTIVE_IMMUNE_RESPONSE,2.1113281599376507e-5,3.4492676352024877e-4,1.4082508866903116,41,44,
GOBP_MUSCLE_TISSUE_DEVELOPMENT,2.1113281599376507e-5,3.4492676352024877e-4,1.4082508866903116,41,44,
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT,2.1354921156482973e-5,3.479289593300153e-4,1.371359038710168,49,54,
GOBP_RESPONSE_TO_INORGANIC_SUBSTANCE,2.319415148168244e-5,3.7687361812939143e-4,1.322381930184805,63,72,
GOBP_INNATE_IMMUNE_RESPONSE,2.3559131075375793e-5,3.817722264829091e-4,1.2837870658629749,79,93,
GOBP_ENTRY_INTO_HOST,2.6130689585069116e-5,0.00041892721542782807,1.4317518642602398,36,38,
GOBP_NEURON_APOPTOTIC_PROCESS,2.6130689585069116e-5,0.00041892721542782807,1.4317518642602398,36,38,
GOBP_REGULATION_OF_HORMONE_LEVELS,2.6130689585069116e-5,0.00041892721542782807,1.4317518642602398,36,38,
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE,2.6130689585069116e-5,0.00041892721542782807,1.4317518642602398,36,38,
GOBP_ACTOMYOSIN_STRUCTURE_ORGANIZATION,2.738303216277346e-5,4.355206067793493e-4,1.4640657084188913,31,32,
GOBP_CELLULAR_RESPONSE_TO_MOLECULE_OF_BACTERIAL_ORIGIN,2.738303216277346e-5,4.355206067793493e-4,1.4640657084188913,31,32,
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION,2.738303216277346e-5,4.355206067793493e-4,1.4640657084188913,31,32,
GOBP_ANATOMICAL_STRUCTURE_MATURATION,2.9538116024636063e-5,4.600599832645389e-4,1.51129363449692,25,25,
GOBP_CALCIUM_MEDIATED_SIGNALING,2.9538116024636063e-5,4.600599832645389e-4,1.51129363449692,25,25,
GOBP_CELLULAR_LIPID_CATABOLIC_PROCESS,2.9538116024636063e-5,4.600599832645389e-4,1.51129363449692,25,25,
GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS,2.9538116024636063e-5,4.600599832645389e-4,1.51129363449692,25,25,
GOBP_NEURON_PROJECTION_ORGANIZATION,2.9538116024636063e-5,4.600599832645389e-4,1.51129363449692,25,25,
GOBP_PHOSPHATIDYLINOSITOL_3_KINASE_SIGNALING,2.9538116024636063e-5,4.600599832645389e-4,1.51129363449692,25,25,
GOBP_PROTEIN_DEPOLYMERIZATION,2.9538116024636063e-5,4.600599832645389e-4,1.51129363449692,25,25,
GOBP_STEROL_TRANSPORT,2.9538116024636063e-5,4.600599832645389e-4,1.51129363449692,25,25,
GOBP_REGULATION_OF_AUTOPHAGY,2.982630091985735e-5,4.633481166154583e-4,1.3687187633179652,48,53,
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION,3.020700615197423e-5,4.680528891383224e-4,1.405854543718065,40,43,
GOBP_REGULATION_OF_T_CELL_ACTIVATION,3.113226509058594e-5,4.799158403194941e-4,1.3853524982888434,44,48,
GOBP_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,3.113226509058594e-5,4.799158403194941e-4,1.3853524982888434,44,48,
GOBP_REGULATION_OF_PROTEOLYSIS,3.144517282609069e-5,4.8349969061498016e-4,1.269486652977413,84,100,
GOBP_MULTICELLULAR_ORGANISM_REPRODUCTION,3.6754369131278326e-5,5.636920082072584e-4,1.3008603436176018,68,79,
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION,3.783173196608215e-5,5.760339826919967e-4,1.3281065272851722,58,66,
GOBP_EPIDERMIS_DEVELOPMENT,3.7942358141389006e-5,5.760339826919967e-4,1.4296020866862755,35,37,
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,3.7942358141389006e-5,5.760339826919967e-4,1.4296020866862755,35,37,
GOBP_VESICLE_MEDIATED_TRANSPORT_TO_THE_PLASMA_MEMBRANE,3.7942358141389006e-5,5.760339826919967e-4,1.4296020866862755,35,37,
GOBP_EAR_DEVELOPMENT,4.0568946632316725e-5,6.06717679486289e-4,1.462542226932503,30,31,
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS,4.0568946632316725e-5,6.06717679486289e-4,1.462542226932503,30,31,
GOBP_HORMONE_TRANSPORT,4.0568946632316725e-5,6.06717679486289e-4,1.462542226932503,30,31,
GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,4.0568946632316725e-5,6.06717679486289e-4,1.462542226932503,30,31,
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY,4.0568946632316725e-5,6.06717679486289e-4,1.462542226932503,30,31,
GOBP_SMOOTH_MUSCLE_CELL_PROLIFERATION,4.0568946632316725e-5,6.06717679486289e-4,1.462542226932503,30,31,
GOBP_METAL_ION_HOMEOSTASIS,4.157046689333602e-5,6.20152970130859e-4,1.3659769388722163,47,52,
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS,4.1944842690336806e-5,6.241890946888734e-4,1.1897417973699156,148,188,
GOBP_CARBOHYDRATE_METABOLIC_PROCESS,4.3135679088835525e-5,6.387480361627566e-4,1.4033440891757114,39,42,
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,4.3135679088835525e-5,6.387480361627566e-4,1.4033440891757114,39,42,
GOBP_ORGANELLE_FISSION,4.479409899648898e-5,6.522267757161245e-4,1.3378664961120277,54,61,
GOBP_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION,4.502230737228737e-5,6.522267757161245e-4,1.5112936344969201,24,24,
GOBP_ENDOTHELIAL_CELL_PROLIFERATION,4.502230737228737e-5,6.522267757161245e-4,1.5112936344969201,24,24,
GOBP_PATTERN_SPECIFICATION_PROCESS,4.502230737228737e-5,6.522267757161245e-4,1.5112936344969201,24,24,
GOBP_PRESYNAPTIC_ENDOCYTOSIS,4.502230737228737e-5,6.522267757161245e-4,1.5112936344969201,24,24,
GOBP_REGULATION_OF_MONONUCLEAR_CELL_MIGRATION,4.502230737228737e-5,6.522267757161245e-4,1.5112936344969201,24,24,
GOBP_REGULATION_OF_SYNAPTIC_PLASTICITY,4.502230737228737e-5,6.522267757161245e-4,1.5112936344969201,24,24,
GOBP_STEROL_METABOLIC_PROCESS,4.502230737228737e-5,6.522267757161245e-4,1.5112936344969201,24,24,
GOBP_STRESS_FIBER_ASSEMBLY,4.502230737228737e-5,6.522267757161245e-4,1.5112936344969201,24,24,
