pathway,pval,padj,foldEnrichment,overlap,size,overlapGenes
GOBP_AXONEMAL_DYNEIN_COMPLEX_ASSEMBLY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_CELL_DIFFERENTIATION_INVOLVED_IN_PHENOTYPIC_SWITCHING,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_CELLULAR_RESPONSE_TO_ETHANOL,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_CELLULAR_RESPONSE_TO_OSMOTIC_STRESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_CELLULAR_RESPONSE_TO_VITAMIN_D,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_CELLULAR_TRIGLYCERIDE_HOMEOSTASIS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_CITRATE_METABOLIC_PROCESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_EXOCRINE_PANCREAS_DEVELOPMENT,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_FACULTATIVE_HETEROCHROMATIN_ASSEMBLY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_GAS_HOMEOSTASIS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_GERM_CELL_PROLIFERATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_HISTONE_H3_K36_METHYLATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_HISTONE_H3_K36_TRIMETHYLATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_ISG15_PROTEIN_CONJUGATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_ISOCITRATE_METABOLIC_PROCESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_MAINTENANCE_OF_DNA_METHYLATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_MIDDLE_EAR_MORPHOGENESIS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_MIRNA_CATABOLIC_PROCESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_MITOCHONDRIAL_PROTON_TRANSPORTING_ATP_SYNTHASE_COMPLEX_ASSEMBLY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_MITOCHONDRIAL_RNA_PROCESSING,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_MRNA_5_SPLICE_SITE_RECOGNITION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_MRNA_CLEAVAGE_INVOLVED_IN_MRNA_PROCESSING,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_MRNA_SPLICE_SITE_SELECTION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_MYELOID_DENDRITIC_CELL_CYTOKINE_PRODUCTION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_CHROMATIN_BINDING,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_CYTOPLASMIC_TRANSLATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_MYOTUBE_DIFFERENTIATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_NUCLEASE_ACTIVITY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_ELONGATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_T_CELL_SELECTION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NUCLEOLAR_CHROMATIN_ORGANIZATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_OUTER_DYNEIN_ARM_ASSEMBLY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_OXYGEN_HOMEOSTASIS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_PHENOTYPIC_SWITCHING,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_PHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POLYADENYLATION_DEPENDENT_RNA_CATABOLIC_PROCESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_ANOIKIS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_G0_TO_G1_TRANSITION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_GASTRULATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_MHC_CLASS_II_BIOSYNTHETIC_PROCESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_MRNA_3_END_PROCESSING,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_RESPIRATORY_BURST,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_INTERFERON_GAMMA,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_MIGRATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_REGULATION_OF_VASCULAR_WOUND_HEALING,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_POSITIVE_THYMIC_T_CELL_SELECTION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_PRESYNAPTIC_MODULATION_OF_CHEMICAL_SYNAPTIC_TRANSMISSION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_PRONEPHROS_DEVELOPMENT,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_PROTEIN_POLYGLUTAMYLATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_PROTON_TRANSPORTING_TWO_SECTOR_ATPASE_COMPLEX_ASSEMBLY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_R_LOOP_DISASSEMBLY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_3_UTR_MEDIATED_MRNA_STABILIZATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_BROWN_FAT_CELL_DIFFERENTIATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_CHROMATIN_BINDING,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_CYCLIC_NUCLEOTIDE_PHOSPHODIESTERASE_ACTIVITY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR_RESULTING_IN_TRANSCRIPTION_OF_P21_CLASS_MEDIATOR,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_DNA_TOPOISOMERASE_ATP_HYDROLYZING_ACTIVITY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_EATING_BEHAVIOR,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_TUBULAR_NETWORK_ORGANIZATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_G0_TO_G1_TRANSITION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_GASTRULATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_GOLGI_TO_PLASMA_MEMBRANE_PROTEIN_TRANSPORT,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_HISTONE_H3_K36_METHYLATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_MITOCHONDRIAL_MRNA_STABILITY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_MRNA_POLYADENYLATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_STRESS_GRANULE_ASSEMBLY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_RESPONSE_TO_FRUCTOSE,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_RESPONSE_TO_GLYCOPROTEIN,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_RETINAL_PIGMENT_EPITHELIUM_DEVELOPMENT,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_REVERSIBLE_DIFFERENTIATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_RIGHTING_REFLEX,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_RNA_3_URIDYLATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_RNA_IMPORT_INTO_MITOCHONDRION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_RNA_SURVEILLANCE,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_RRNA_3_END_PROCESSING,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_RRNA_BASE_METHYLATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_SPERM_FLAGELLUM_ASSEMBLY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_T_FOLLICULAR_HELPER_CELL_DIFFERENTIATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TAIL_ANCHORED_MEMBRANE_PROTEIN_INSERTION_INTO_ER_MEMBRANE,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TELOMERIC_D_LOOP_DISASSEMBLY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TELOMERIC_LOOP_DISASSEMBLY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_THYMIC_T_CELL_SELECTION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_THYROID_HORMONE_GENERATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_THYROID_HORMONE_MEDIATED_SIGNALING_PATHWAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_THYROID_HORMONE_METABOLIC_PROCESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TOLL_LIKE_RECEPTOR_7_SIGNALING_PATHWAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TOLL_LIKE_RECEPTOR_8_SIGNALING_PATHWAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TRANSPOSITION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TRANSPOSITION_RNA_MEDIATED,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TRICARBOXYLIC_ACID_METABOLIC_PROCESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TRNA_TRANSPORT,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TRNA_WOBBLE_BASE_MODIFICATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TRNA_WOBBLE_URIDINE_MODIFICATION,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_TYPE_B_PANCREATIC_CELL_APOPTOTIC_PROCESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_UBIQUITIN_DEPENDENT_GLYCOPROTEIN_ERAD_PATHWAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_VALINE_METABOLIC_PROCESS,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY,0.27105978260869557,1,3.68922305764411,1,1,
GOBP_NEGATIVE_REGULATION_OF_MRNA_METABOLIC_PROCESS,0.2747513163401957,1,1.4756892230576442,4,10,
GOBP_PROTEIN_INSERTION_INTO_MEMBRANE,0.2747513163401957,1,1.4756892230576442,4,10,
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_BY_P53_CLASS_MEDIATOR,0.2747513163401957,1,1.4756892230576442,4,10,
GOBP_REGULATION_OF_MRNA_PROCESSING,0.2747513163401957,1,1.4756892230576442,4,10,
GOBP_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.2747513163401957,1,1.4756892230576442,4,10,
GOBP_MICROTUBULE_BUNDLE_FORMATION,0.28816620293879547,1,1.5810955961331898,3,7,
GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION,0.28816620293879547,1,1.5810955961331898,3,7,
GOBP_POSITIVE_REGULATION_OF_RNA_SPLICING,0.28816620293879547,1,1.5810955961331898,3,7,
GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,0.28816620293879547,1,1.5810955961331898,3,7,
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION,0.28816620293879547,1,1.5810955961331898,3,7,
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE,0.28816620293879547,1,1.5810955961331898,3,7,
GOBP_RRNA_TRANSCRIPTION,0.28816620293879547,1,1.5810955961331898,3,7,
GOBP_ORGANELLE_ASSEMBLY,0.2958665783292556,1,1.078019724636266,45,154,
GOBP_BLASTOCYST_FORMATION,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_MIRNA_METABOLIC_PROCESS,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_MRNA_3_END_PROCESSING,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_NEGATIVE_REGULATION_OF_DNA_BIOSYNTHETIC_PROCESS,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_POSITIVE_REGULATION_OF_HISTONE_METHYLATION,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_POSITIVE_REGULATION_OF_MRNA_PROCESSING,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_POSITIVE_REGULATION_OF_MRNA_SPLICING_VIA_SPLICEOSOME,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_POSITIVE_REGULATION_OF_MYELOID_LEUKOCYTE_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_POSITIVE_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_PROTEIN_LOCALIZATION_TO_NUCLEOLUS,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.2975999885704348,1,1.844611528822055,2,4,
GOBP_NEGATIVE_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.30169525468059943,1,1.302078726227333,6,17,
GOBP_NEGATIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS,0.30399759308122504,1,1.1697536524237422,13,41,
GOBP_NEGATIVE_REGULATION_OF_BIOSYNTHETIC_PROCESS,0.3331326147263929,1,1.0693400167084377,40,138,
GOBP_ENDOPLASMIC_RETICULUM_ORGANIZATION,0.3457881976322485,1,1.341535657325131,4,11,
GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,0.3457881976322485,1,1.341535657325131,4,11,
GOBP_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.37180331940247774,1,1.106766917293233,15,50,
GOBP_DNA_GEOMETRIC_CHANGE,0.3744290628921182,1,1.3834586466165413,3,8,
GOBP_ER_NUCLEUS_SIGNALING_PATHWAY,0.3744290628921182,1,1.3834586466165413,3,8,
GOBP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.3744290628921182,1,1.3834586466165413,3,8,
GOBP_NEGATIVE_REGULATION_OF_VIRAL_GENOME_REPLICATION,0.3744290628921182,1,1.3834586466165413,3,8,
GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,0.3744290628921182,1,1.3834586466165413,3,8,
GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_I,0.3744290628921182,1,1.3834586466165413,3,8,
GOBP_TRNA_METABOLIC_PROCESS,0.3744290628921182,1,1.3834586466165413,3,8,
GOBP_VIRAL_TRANSCRIPTION,0.3744290628921182,1,1.3834586466165413,3,8,
GOBP_MODIFICATION_DEPENDENT_MACROMOLECULE_CATABOLIC_PROCESS,0.37737782795404345,1,1.0724485632686367,25,86,
GOBP_B_CELL_HOMEOSTASIS,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_EMBRYONIC_HEMOPOIESIS,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_FEAR_RESPONSE,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_MEGAKARYOCYTE_DIFFERENTIATION,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_NEGATIVE_REGULATION_OF_ATP_DEPENDENT_ACTIVITY,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_NEGATIVE_REGULATION_OF_B_CELL_APOPTOTIC_PROCESS,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_NEGATIVE_REGULATION_OF_DNA_BINDING,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_STRESS_INDUCED_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_NEGATIVE_REGULATION_OF_NIK_NF_KAPPAB_SIGNALING,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_NEGATIVE_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_NEGATIVE_REGULATION_OF_RNA_SPLICING,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_POSITIVE_REGULATION_OF_HEPATOCYTE_PROLIFERATION,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_POSITIVE_REGULATION_OF_INTERFERON_BETA_PRODUCTION,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_PROTEIN_DNA_COMPLEX_DISASSEMBLY,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_REGULATION_OF_NUCLEASE_ACTIVITY,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_RESPIRATORY_SYSTEM_PROCESS,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_RNA_MEDIATED_GENE_SILENCING_BY_INHIBITION_OF_TRANSLATION,0.411602460525315,1,1.4756892230576442,2,5,
GOBP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION,0.41353884726147394,1,1.0540637307554601,26,91,
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.4268733299729639,1,1.0760233918128654,14,48,
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE,0.4583350141035464,1,1.2297410192147034,3,9,
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE,0.4583350141035464,1,1.2297410192147034,3,9,
GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS,0.4583350141035464,1,1.2297410192147034,3,9,
GOBP_DNA_DEPENDENT_DNA_REPLICATION,0.4583350141035464,1,1.2297410192147034,3,9,
GOBP_NEGATIVE_REGULATION_OF_NEURON_DIFFERENTIATION,0.4583350141035464,1,1.2297410192147034,3,9,
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_ENDOPLASMIC_RETICULUM_STRESS,0.4583350141035464,1,1.2297410192147034,3,9,
GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_G1_S_PHASE_TRANSITION,0.4583350141035464,1,1.2297410192147034,3,9,
GOBP_POSITIVE_REGULATION_OF_G1_S_TRANSITION_OF_MITOTIC_CELL_CYCLE,0.4583350141035464,1,1.2297410192147034,3,9,
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY,0.4583350141035464,1,1.2297410192147034,3,9,
GOBP_ANTIVIRAL_INNATE_IMMUNE_RESPONSE,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_BOX_C_D_SNORNP_ASSEMBLY,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_BRANCHED_CHAIN_AMINO_ACID_CATABOLIC_PROCESS,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_CARBOHYDRATE_MEDIATED_SIGNALING,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_CELLULAR_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_CELLULAR_RESPONSE_TO_LEUCINE_STARVATION,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_CELLULAR_RESPONSE_TO_LITHIUM_ION,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_CENTROMERIC_SISTER_CHROMATID_COHESION,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_CHEMOKINE_C_C_MOTIF_LIGAND_5_PRODUCTION,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_EMBRYONIC_HINDLIMB_MORPHOGENESIS,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_ENUCLEATE_ERYTHROCYTE_DIFFERENTIATION,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_FATTY_ACID_HOMEOSTASIS,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_G0_TO_G1_TRANSITION,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_HISTONE_MRNA_CATABOLIC_PROCESS,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_IMMATURE_B_CELL_DIFFERENTIATION,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE,0.4687804805958681,1,1.844611528822055,1,2,
GOBP_MAMMARY_GLAND_BRANCHING_INVOLVED_IN_PREGNANCY,0.4687804805958681,1,1.844611528822055,1,2,
